@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 2 -N 15-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 50'

@attribute Airs_Center_X_0_9 numeric
@attribute Airs_Center_X_0_16 numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Airs_Center_X_0_4 numeric
@attribute Hough_Lines_DiagonalPos_3_4 numeric
@attribute Airs_Center_X_2_9 numeric
@attribute Airs_Center_X_0_25 numeric
@attribute Hough_Lines_Horizontal_4_9 numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Airs_Center_X_7_16 numeric
@attribute Hough_Lines_Vertical_4_9 numeric
@attribute Airs_Center_Y_9_25 numeric
@attribute Mass_Center_Y_0_9 numeric
@attribute Mass_Center_Y_2_9 numeric
@attribute Airs_Center_X_14_25 numeric
@attribute Airs_Center_X_17_25 numeric
@attribute Airs_Center_X_20_25 numeric
@attribute Airs_Center_X_9_16 numeric
@attribute Mass_Center_Y_0_16 numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Airs_Center_X_4_25 numeric
@attribute Hough_Lines_DiagonalNeg_1_4 numeric
@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_X_9_25 numeric
@attribute Mass_Center_X_0_25 numeric
@attribute Airs_Center_X_7_25 numeric
@attribute Mass_Center_X_7_16 numeric
@attribute Mass_Center_Y_7_9 numeric
@attribute Airs_Center_X_4_9 numeric
@attribute Harris_Corners_X_0_16 numeric
@attribute Airs_Center_X_12_25 numeric
@attribute Hough_Lines_Horizontal_1_9 numeric
@attribute Hough_Lines_DiagonalNeg_3_4 numeric
@attribute Mass_Center_Y_8_9 numeric
@attribute Harris_Corners_X_0_25 numeric
@attribute Airs_Center_X_8_25 numeric
@attribute Airs_Center_X_1_4 numeric
@attribute Airs_Triangle_1_X_0_25 numeric
@attribute Airs_Center_X_15_16 numeric
@attribute Black_Pixel_4_9 numeric
@attribute Airs_Center_X_2_4 numeric
@attribute Airs_Center_X_2_25 numeric
@attribute Mass_Center_Y_9_16 numeric
@attribute Hough_Lines_DiagonalPos_0_4 numeric
@attribute Airs_Center_X_5_25 numeric
@attribute Airs_Triangle_1_Y_4_9 numeric
@attribute Airs_Center_X_7_9 numeric
@attribute Airs_Center_X_24_25 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
44.9153,92.0455,5.26316,49.3638,54.5455,47.4576,0,0,17.761,21.0526,29.5455,50,0,0.518138,0.502232,48.5714,11.4286,28.5714,40.9091,0.146032,54.386,19.2982,41.6931,9.09091,47.6525,0,0,61.4286,0.291982,0.701058,44.0678,96.2121,91.4286,0,0,0.382044,97.1429,34.2857,52.0412,0,7.95455,5.29661,51.6854,48.5714,0.426086,5.26316,85.7143,3.18878,50,52.8571,fire
35.7143,34.5238,8.16327,48.2688,100,53.5714,30.303,0,20.5661,8.16327,5.95238,33.3333,0,0.691307,0.203769,51.5152,0,37.7164,51.1905,0.771814,67.3469,16.3265,62.1212,10.7143,51.7626,0,0.307794,72.7273,0.053968,0.750987,37.5,65.0794,48.4848,0,0,0.27269,21.2121,9.09091,52.0941,29.9784,33.3333,8.44431,54.7619,36.3636,0.18999,0,0,2.87274,49.1071,86.3636,fire
50.4215,0,0,49.6614,75,50,0,0,21.8122,26.3158,19.4444,50,0,0.296642,0.348442,48.2759,3.44828,34.4828,65.2778,0,63.1579,10.5263,8.62069,0,45.9184,0,0,53.4483,0.145833,0.824817,51.0204,20.8333,86.2069,0,0,0.448454,0,29.3924,65.81,0,13.8889,4.08163,50.6849,48.2759,0.172019,20,0,2.60146,48.9796,81.0345,fire
62.5,70,46.1538,48.3871,33.3333,47.5,58.3333,0,20.7071,7.69231,0,0,384.615,0.418687,0.671465,0,0,58.3333,31.6667,0,30.7692,15.3846,0,83.3333,42.667,83.3333,0,0,0,0.399411,15,93.3333,0,66.6667,0,0,91.6667,66.6667,41.9355,0,53.3333,6.36364,73.4999,0,0.761574,33.3333,62.5,268.595,45,37.5,fire
48.4375,0,38.4615,48.9583,100,40.625,0,0,26.5568,30.7692,0,0,0,0,0.657634,76.3158,0,47.3684,0,0,0,30.7692,0,41.6667,48.863,0,0,0,0,0.539247,3.125,0,44.7368,75,0,0.134199,0,50,46.875,0,20.8333,0.334821,66.6667,84.2105,0,25,89.4737,12.7551,50,47.3684,fire
47.1694,42.1053,66.6667,49.4343,100,38.4615,40,0,37.5661,0,26.3158,0,0,0.756897,0.468548,63.3333,10,40,15.7895,0.652991,13.3333,20,0,30,45.5696,0,0.44127,83.3333,0.184211,0.529365,0,18.4211,46.6667,100,0,0.339217,23.3333,36.6667,51.5083,13.3333,7.89474,35.8974,57.6923,60,0,33.3333,83.3333,0,48.0769,40,fire
48.2143,45.2381,58.8235,49.3795,80,26.7857,46.875,0,30,11.7647,11.9048,0,0,0.554832,0.530754,46.875,0,56.25,9.52381,0.35049,29.4118,0,0,42.8571,46.6066,0,0.71875,81.25,0.119048,0.630952,0,84.127,46.875,66.6667,0,0.25,93.75,18.75,46.4286,87.5,0,16.8367,59.5238,65.625,0.40625,37.5,0,0,48.2143,43.75,fire
42.8148,44.7222,46.1538,48.75,80,30.7692,45.0169,0,34.2308,15.3846,15,0,0,0.42885,0.308802,46.875,0,31.25,15,0.199074,30.7692,7.69231,0,66.6667,46.8455,0,0.201389,50,0.138095,0,0,25,46.875,100,0,0.342857,31.25,0,43.75,4.20673,0,15.2015,48.75,34.375,0.34375,0,75,0,48.0769,0,fire
66.1732,83.3333,9.7561,50.6944,62.5,43.2282,91.0714,0,18.75,21.9512,4.16667,0,0,0.540667,0.371569,48.2143,0,48.2143,47.608,0.575826,51.2195,17.0732,17.8571,14.2857,56.25,0,0.910714,28.5714,0.041667,0.729916,23.9583,77.7778,57.1429,11.1111,0,0.365026,96.4286,0,41.6667,89.2857,0,4.33333,50.6944,39.9945,0.558369,5,55.3571,4,48.9583,64.2857,fire
42.5373,74,25,48.5149,50,24.6269,0,0,24.416,6.81818,0,0,0,0.78353,0.341991,48.75,0,48.75,9,0.902564,45.4545,22.7273,72.4265,0,44.329,0,0,30,0,0.588659,34.3284,80,43.75,16.6667,0,0.158951,77.5,0,28.9167,0,0,3.37203,50.4951,40,0.491667,24,67.5,3.42936,49.2537,0,fire
72.4005,77.8226,25.641,50,27.2727,47.561,87.5,50,20.1577,5.12821,45.1613,0,0,0.60093,0.255197,47.9167,39.5833,43.75,49.1252,0.608966,56.4103,12.8205,12.5,31.8182,57.6613,0,0.902778,35.4167,0.469688,0,50,74.1936,54.1667,0,0,0.584998,91.6667,0,45.9677,83.3333,0,5.57491,49.1936,37.1094,0.16021,0,0,4.16493,48.7805,83.3333,fire
53.125,0,10.2564,45.3398,14.2857,44.7917,0,0,18.638,17.9487,31.9444,100,0,0.352072,0.31094,48.2759,18.9655,46.5517,50.2589,0,51.2821,20.5128,36.2069,0,56.6786,0,0,46.5517,0.29616,0.794118,27.0833,55.5556,75.8621,0,0,0.574873,0,0,56.8493,0,26.3889,6.4951,49.3151,13.7931,0.378684,12.5,0,142.253,48.9583,74.1379,fire
51.2195,48.3333,16.6667,39.3443,62.5,46.3415,27.0833,0,23.4769,11.1111,3.33333,100,0,0.40112,0.53519,47.9167,0,45.5631,48.3333,0.719048,61.1111,11.1111,0,15,47.9496,0,0.264828,64.5833,0,0.785503,52.3693,38.3333,43.5994,0,0,0.321717,47.9167,6.25,46.88,4.16667,0,4.93225,53.2787,50,0.862094,15,25,122.725,48.7805,47.9167,fire
48.6111,92.5926,41.9355,35.4545,22.2222,47.2222,0,0,21.7465,6.45161,40.7407,0,0,0.53899,0.156701,47.7273,31.8182,50,46.2963,0,45.1613,6.45161,0,0,64.4924,0,0,59.0909,0.381347,0.819149,0,79.0123,43.1818,0,0,0.610149,0,0,54.4081,0,0,18.8534,51.8182,27.2727,0.182839,15.7895,0,0,48.6111,61.3636,fire
48.6842,35.7143,20.5882,42.1053,42.8571,44.7368,43.1818,0,26.7523,2.94118,26.7857,0,0,0.242453,0.41671,47.7273,9.09091,40.2406,51.7857,0.740575,67.6471,8.82353,0,13.3333,52.0935,0,0.407025,59.0909,0.215097,0.447674,34.2105,53.5714,36.3636,12.5,0,0.525282,61.3636,4.54545,55.6305,-4.54545,0,1.28519,52.6316,29.5455,0.504942,23.0769,0,5.40833,48.6842,56.451,fire
51.25,53.3333,15.1515,38.3333,62.5,46.25,0,0,22.6751,12.1212,21.6667,0,0,0.349168,0.261652,50,8.33333,43.75,50,0.463235,60.6061,12.1212,0,0,59.3886,0,0,60.4167,0.170741,0.804348,34.6082,45,79.1667,0,0,0.552361,0,0,61.6257,0,0,3.26087,51.6667,42.6884,0.169723,14.2857,0,2.18118,48.75,56.25,fire
47.561,48.3871,24.1379,53.2258,33.3333,50.7174,89.5833,0,22.695,6.89655,29.0323,0,0,0.384366,0.435213,47.9167,20.8333,47.9167,56.4027,0.496032,62.069,6.89655,0,4.7619,56.1901,0,0,70.8333,0.230769,0.803191,10.9756,5.64516,52.0833,11.1111,0,0.576006,95.8333,8.33333,49.8902,87.5,0,0.8822,54.0323,47.4886,0.393405,20,0,4.52694,48.7805,70.8333,fire
48.8095,35.1083,11.3636,38.0952,37.5,48.8095,42,0,21.3374,9.09091,32.2581,0,0,0.545289,0.316219,48,22,38,55.9908,0.813379,63.6364,15.9091,0,16.6667,59.1421,0,0.413333,50,0.299863,0.797872,38.0952,54.8387,74,0,0,0.501533,60,0,55.5556,24,0,1.62107,50.7937,20,0.601782,0,0,4.52694,48.8095,66,fire
39.1892,32.1429,37.5,49.1071,66.6667,48.6487,0,0,25.5102,25,0,100,0,0.788899,0.228609,75,0,42.5325,44.6429,0.852778,12.5,25,0,0,50.2142,0,0,72.7273,0,0.573781,9.45946,57.1429,61.3636,0,0,0.15,13.6364,38.6364,51.4576,0,30.3571,5.99662,53.5714,45.4545,0.292901,16.6667,0,-51.7216,48.6487,81.8182,fire
29.4118,20,25,46.0784,100,45.5882,0,0,22.735,25,0,40,478.395,0.746128,0.462586,56.875,0,47.5,14,0.816498,29.1667,20.8333,25,62.5,46.838,70,0,0,0,0.525812,37.0485,12,5,25,0,0.112778,15,25,51.8602,0,64,16.3725,60.7843,60,0.060606,0,0,344.444,52.9412,47.5,fire
48.6111,0,24.1379,48.793,75,47.2222,0,0,31.1835,31.0345,0,100,462.963,0.843489,0.360506,51.9048,0,47.619,49.0741,0,31.0345,13.7931,0,0,52.9534,85.7143,0,0,0,0.543206,15.2778,96.2963,83.3333,0,0,0.080645,33.3333,19.0476,52.6785,0,35.1852,9.49821,54.2661,57.1429,0.64211,9.09091,0,10.4058,48.6111,64.2857,fire
51.5152,0,22.2222,45.9004,80,48.4848,0,0,21.2766,18.5185,4,100,0,0.706599,0.278946,52.5,0,40,48,0,37.037,22.2222,5,11.1111,54.1745,0,0,70,0,0.744972,16.6667,38,0,42.8571,0,0.194282,20,52.5,56.7115,0,36,8.21114,53,44.8404,0.324948,0,0,-126.762,50,42.5,fire
48.6842,0,15.3846,49.1228,66.6667,53.9474,0,0,31.5689,23.0769,12.5,100,0,0.717708,0.530159,28.2609,0,43.4783,35.7143,0,30.7692,30.7692,0,37.5,47.9148,0,0,67.3913,0.133333,0.690104,18.4211,1.78571,76.087,50,0,0.313107,56.5217,69.5652,50.4996,0,28.022,10.2796,42.1053,47.8261,0.583333,8.33333,0,9.76562,72.3684,47.4888,fire
48.0769,47.3684,14.2857,33.0462,33.3333,52.4007,46.6667,0,29.4554,0,21.0526,0,0,0.404539,0.587615,0,13.3333,36.6667,48.6097,0.397942,78.5714,7.14286,0,30,40.3846,0,0.518333,56.6667,0.173246,0,0,94.7368,63.3333,0,0,0.594246,40,0,44.8718,6.66667,0,19.3473,20.5128,33.3333,0.73418,0,0,0,0,50,fire
48.4848,24,23.8095,39,28.5714,42.4242,22.5,0,23.5887,9.52381,10,0,0,0.597137,0.408556,35,0,35.1087,26,0.672043,57.1429,9.52381,0,35.7143,36.7678,0,0.161111,57.5,0.1,0,0,12,27.5,33.3333,0,0.389258,15,0,50.3354,5,0,0,37,25,0.443548,27.7778,0,0,0,45,fire
43.3333,29.5455,13.3333,38.1288,0,48.8462,38.8889,0,28.2517,6.66667,13.6364,0,0,0.415895,0.463379,11.1111,5.55556,43.8889,56.8182,0.074074,66.6667,13.3333,0,18.1818,42.2507,0,0.194444,25,0.146465,0,0,44.3182,33.3333,0,0,0.783951,44.4444,0,50.3013,39.5425,0,5.37037,24.4444,19.4444,0.538445,50,88.8889,0,0,47.2222,fire
54.5455,36,10,46,30,41.1508,45,0,26.8465,10,28,0,0,0.437322,0.635169,0,20,57.5,34,0.492337,80,0,0,0,44.0594,0,0.425,57.5,0.25,0,0,36,12.5,20,0,0.26596,45,0,50.167,45,0,4.9728,7,52.5,0.733692,7.14286,0,0,0,27.5,fire
46.4047,48.5294,28,43.77,75,60.8696,16.6667,0,29.7084,20,0,0,0,0.430395,0.76913,0,0,51.8519,69.1176,0.285057,44,8,0,0,45.4682,0,0.046296,53.7037,0,0.621083,82.6087,32.3529,0,100,0,0.304273,18.5185,0,49.2754,9.4851,0,3.62319,16.6667,42.5926,0.570132,0,48.1481,-11.5056,94.5652,52.6063,fire
54.4776,61,72,49.5,12.5,48.5075,67.5,83.3333,25.2688,16,22,0,333.333,0.502377,0.500374,72.5,0,32.5,49,0.531433,8,4,23.75,10.5263,49.5025,95.8333,0.61734,38.75,0.37,0.291682,50,98,80,0,18.75,0.163516,59.1667,38.75,49.5,71.7857,37,17.1642,49.5,48.75,0.481412,28.5714,48.75,126.937,49.2537,41.25,flood
53.3333,58.8889,55,49.4444,6.25,49.1667,65.2778,100,29.4648,15,8.88889,0,382.653,0.393292,0.363603,77.7778,0,29.1667,48.8889,0.534837,5,25,48.6111,0,51.6667,96.9697,0.611288,44.4444,0,0.337164,50.8333,64.4444,0,66.6667,6.25,0.144641,80.5556,45.8333,49.4444,66.6667,15.5556,19.7101,49.4444,48.6111,0.640297,23.0769,16.6667,18.9036,37.5,25,flood
49.1667,53.3333,57.6923,49.4444,0,47.5,59.7222,100,40.7444,23.0769,0,0,61.7284,0.381701,0.322996,0,0,22.2222,46.6667,0.334833,7.69231,11.5385,79.1667,0,50.5525,45.0855,0.545974,56.9444,0,0,49.1667,74.0741,70.8333,28.5714,0,0,77.7778,90.2778,50.714,59.7222,62.2222,17.7778,52.7778,48.6111,0.398723,16.6667,30.5556,100.685,0,9.72222,flood
55.5556,63.8298,41.1765,50.5263,44.4444,49.2063,72.3684,100,28.757,23.5294,0,0,346.021,0.548132,0.266963,0,0,39.4737,48.9362,0.65035,17.6471,17.6471,34.2105,8.33333,49.7382,97.3684,0.749452,67.1053,0,0.169677,49.2063,39.6277,0,25,11.1111,0.112069,80.2632,80.2632,49.4737,36.8421,52.1277,11.4395,49.4737,48.6842,0.452064,33.3333,64.4737,-209.569,52.381,57.8947,flood
57.8125,65.625,71.4286,49.4792,0,38.2812,77.6316,100,30.8482,19.0476,53.125,0,507.812,0.505529,0.295186,0,27.6316,46.0526,34.375,0.583333,0,9.52381,26.3158,20,49.7396,-2.63158,0.798977,63.1579,0.114583,0.283137,37.5,55.5556,0,75,6.66667,0.175408,81.5789,50,42.1875,94.7368,28.125,6.91106,50.5208,48.6842,0.446875,50,0,14.7929,49.2188,47.3684,flood
49.2857,56.7308,34.375,50.4762,15.3846,69.7949,63.0952,77.7778,26.5396,28.125,19.2308,11.1111,262.346,0.493686,0.584133,75,5.95238,48.8095,52.8846,0.490418,28.125,9.375,66.6667,10.5263,49.5238,55.4422,0.571429,9.52381,0.18369,0.242512,50.3531,90.3846,63.0952,0,23.0769,0.51621,92.8571,41.6667,47.388,95.2381,49.0385,18.3871,49.5238,51.1905,0.455477,23.0769,50,593.132,49.2857,47.619,flood
54.4118,68.6275,21.4286,52.451,37.5,47.7941,79.2683,92.3077,26.134,42.8571,30.3922,0,69.2042,0.497324,0.675882,68.2927,19.5122,52.439,76.4706,0.539935,35.7143,0,48.7805,31.5789,50.2439,35.5705,0.824922,31.7073,0.415158,0.338451,49.2647,92.6471,78.0488,0,25,0.425099,79.2683,59.2547,50.1057,95.1219,49.0196,22.1602,49.5098,48.7805,0.509026,21.0526,48.7805,321.046,49.2647,48.7805,flood
46.4286,62.5,23.0769,51.4286,26.087,77.8571,76.1905,66.6667,30.0916,50,20.1923,0,262.346,0.695547,0.512561,57.1429,4.7619,60.7143,76.9231,0.785136,15.3846,11.5385,48.8095,6.25,49.763,164.286,0.734694,31.2682,0.151348,0.460962,49.2857,70.1923,71.4286,50,21.7391,0.287407,91.6667,49.8444,51.3588,72.8571,49.0385,23.0952,49.5238,48.8095,0.523515,31.25,50,-167.006,49.2857,45.2381,flood
49.3891,57.5472,4.87805,49.5327,69.2308,60.5634,67.8571,56.25,25.1935,43.9024,12.2642,12.5,162.5,0.450621,0.511616,63.0952,0,50,54.717,0.421479,24.3902,26.8293,50,32.1429,49.7664,2.38095,0.732498,17.8571,0.092019,0.388938,49.2958,67.4528,69.0476,0,23.0769,0.45352,85.7143,48.8095,48.6521,72.5052,46.2264,21.4255,47.6636,48.8095,0.508545,40.9091,47.619,284.665,49.2958,48.8095,flood
51.4493,63.7255,12.5,50,38.8889,49.2754,70.7317,28.5714,28.9352,47.5,19.6078,28.5714,262.346,0.617828,0.622531,60.9756,4.87805,56.0976,78.4314,0.525337,20,20,43.9024,8,49.7585,65.8537,0.691587,20.7317,0.191904,0.305943,49.4443,73.8562,79.2683,16.6667,16.6667,0.348517,95.1219,25.6098,50.7427,73.969,49.0196,22.1739,48.6602,36.5854,0.532981,29.1667,48.7805,-141.27,49.2754,62.0716,flood
62.7119,71.5909,72.7273,52.2727,0,39.8305,82.8571,100,31.0606,18.1818,30.6818,0,422.222,0.455279,0.7525,64.2857,0,57.1429,35.2273,0.507768,9.09091,0,21.4286,0,49.7175,-42.8571,0.854762,62.8571,0,0.166424,49.1525,88.6364,0,100,0,0.083333,97.1429,55.7143,43.1818,71.4286,48.2816,16.339,49.1339,48.5714,0.815789,40,14.2857,37.8947,49.1525,32.8571,flood
51.0204,60.2153,31.8182,48.0574,12.5,41.8367,72.4138,50,22.7068,31.8182,22.973,0,272.109,0.500873,0.785586,82.7586,0,39.6552,54.0541,0.373333,31.8182,4.54545,17.2414,18.1818,47.2973,93.1034,0.762994,72.4138,0.204955,0.213432,51.5381,75.6757,0,100,37.5,0.239808,96.5517,44.8276,43.9189,102.155,48.6487,8.16327,50,15.5172,0.645299,28.5714,0,59.9512,48.9796,25.8621,flood
59.9946,72.973,36,49.3243,33.3333,44.898,84.4828,100,22.9188,40,0,0,221.607,0.604503,0.534861,0,0,60.3448,41.8919,0.5125,24,0,0,0,51.3513,3.44828,0.422414,86.2069,0,0.132222,48.9796,90.5405,41.3793,71.4286,0,0.045455,96.5517,45.2078,50.5697,75.8621,48.6487,12.616,54.7297,24.1379,0.542492,37.5,0,9.18274,48.9796,29.3103,flood
56.8734,64.4737,22.2222,50,16.6667,49,71.6667,100,25.7805,37.037,31.5789,0,350,0.433782,0.484848,71.6667,0,41.6667,47.3684,0.43693,33.3333,7.40741,0,12.5,50,-11.6667,0.775,71.6667,0,0.363673,49,81.5789,0,0,50,0.257015,93.3333,33.3333,50.7021,30.3704,47.3684,10.7879,45.017,18.3333,0.455043,45.4545,0,9.18274,49,3.33333,flood
61.7647,76.3158,44,53.8961,0,38.2353,88.7097,100,22.2403,36,0,0,292.969,0.545532,0.597008,77.4193,0,70.9677,34.2105,0.567675,20,0,6.45161,0,49.6774,106.948,0.903226,48.3871,0,0.339611,49.7922,96.4912,0,100,0,0,96.7742,37.0968,42.2078,83.871,19.7368,14.6359,49.3507,37.0968,0.607245,41.6667,33.871,12.7551,40.1961,0,flood
58,67.1053,59.0909,49.3421,41.6667,43,80,100,29.5735,22.7273,26.3158,0,443.787,0.391597,0.485031,93.3333,0,48.3333,51.3158,0.5625,18.1818,0,10,15.3846,49.6711,3.33333,0.833547,50,0,0.400668,24,73.6842,81.6667,0,0,0.088384,96.6667,48.3333,44.7368,66.6667,28.9474,10.2727,49.3421,48.3333,0.530396,33.3333,66.6667,20.6612,51,5,flood
62.2951,75,63.1579,52.1739,10,44.2623,88.8889,33.3333,28.2871,26.3158,11.9565,33.3333,532.544,0.590188,0.577652,88.8889,0,65.2778,41.3043,0.65625,10.5263,0,8.33333,0,49.7283,94.4444,0.888889,44.4444,0.125,0.563665,49.1803,73.3696,80.5556,85.7143,0,0.272927,86.1111,88.8889,45.6522,83.3333,27.1739,10.6557,49.4565,48.6111,0.671007,44.4444,0,475.207,51.6393,58.3333,flood
67.4242,80.6122,70.5882,55.0505,0,49.2424,94.8718,75,29.8032,23.5294,0,0,357.143,0.576839,0.563889,0,0,73.0769,48.9796,0.673401,5.88235,0,30.7692,0,49.7487,94.8718,0,48.7179,0,0.193122,49.2424,82.6531,0,0,0,0.0625,97.4359,48.7179,49.4949,94.8718,32.6531,15.0884,49.4949,43.5897,0.809414,35.7143,32.0513,381.944,48.4848,47.4359,flood
64.2857,86.1702,54.5455,56.8421,50,49.2063,0,25,32.9209,40.9091,0,12.5,0,0.757444,0.530377,0,0,77.6316,48.9362,0.39375,4.54545,0,48.6842,4.34783,49.4764,0,0,48.6842,0,0,49.2063,93.617,67.1053,33.3333,0,0,80.2632,21.0526,49.4737,0,48.9362,19.9882,49.4737,46.0526,0.568181,47.0588,32.8947,406.188,0,61.8421,flood
62.0968,72.3404,51.8519,52.3129,0,53.2258,82.4324,54.5455,31.2261,22.2222,0,9.09091,108.025,0.347273,0.601103,0,0,64.8649,42.5532,0.539567,25.9259,0,9.45946,16.6667,49.4681,-11.7117,0.861326,43.2432,0,0,49.1936,81.459,94.5946,0,0,0,96.3964,0,48.9362,94.5946,69.1489,23.8172,49.4681,52.7027,0.660505,22.2222,48.6487,11.1111,0,48.6487,flood
49.2424,54.0816,52.9412,49.4949,30,26.5152,60.2564,0,27.6371,35.2941,2.04082,0,311.111,0.443821,0.385628,66.6667,0,28.2051,19.3878,0.448907,11.7647,0,0,0,49.7475,94.8718,0.566097,37.1795,0,0.314423,82.5758,81.6327,6.41026,100,20,0.189627,72.6496,52.5641,49.4949,94.8718,19.3878,6.29371,49.4949,75.641,0.3488,15.7895,24.359,189.697,49.2424,0,flood
54.0984,66.6667,29.7297,49.4506,80,49.1803,80.5556,33.3333,23.2703,48.6486,18.8889,33.3333,138.408,0.556922,0.4581,91.6667,0,48.6111,61.1111,0.636364,21.6216,0,19.4444,0,51.9126,-5.15873,0.85,66.6667,0.15679,0.394627,49.1803,52.2222,93.0556,33.3333,0,0.334641,69.4444,48.6111,49.4506,94.7917,40.4348,21.7072,53.8462,5.55556,0.544977,26.6667,44.4444,11.8906,54.0984,18.0556,flood
56.9231,68.3673,45,49.4898,81.8182,49.2308,79.4872,85.7143,27.0579,45,37.7551,14.2857,368.304,0.577887,0.631872,93.5897,25.641,41.0256,74.4898,0.6025,10,0,11.5385,0,50.3793,-3.4188,0.848291,64.1026,0.279958,0.316787,49.903,55.102,48.7179,66.6667,0,0.405153,84.6154,48.7179,49.4898,94.8718,39.0471,15.7835,55.102,16.2005,0.768519,29.4118,51.2821,13.7174,55.3846,43.5897,flood
66.3462,82.0513,33.3333,49.359,28.5714,49.0385,0,100,27.5327,46.6667,54.2468,0,331.633,0.552083,0.574302,93.5484,46.7742,69.3548,71.7949,0.791667,20,0,30.6452,0,50.3185,4.83871,0,53.2258,0.570905,0.378426,48.2143,92.3077,0,60,21.4286,0.237738,96.7742,48.3871,49.359,0,41.0256,24.6795,49.359,30.6452,0.759259,33.3333,48.3871,-27.3569,54.8077,41.9355,flood
68.8525,90.2174,56.25,49.4565,45.4545,50,0,71.4286,25.0149,31.25,47.8261,28.5714,443.213,0.666825,0.732518,0,39.1892,70.2703,87.7391,0.875,9.375,3.125,31.0811,16.6667,51.0128,0.772201,0,54.0541,0.592373,0.197584,33.4529,88.0435,26.3243,37.5,0,0.481437,90.5405,9.45946,49.4565,0,50.3286,13.8599,53.5973,33.7838,0.817708,41.6667,64.8649,316.698,59.8361,62.1622,flood
62.3188,75.9615,39.1304,50.9615,50,49.2754,90.2439,33.3333,30.7468,56.5217,0,0,262.346,0.546673,0.622208,0,0,62.1951,51.9231,0.659091,4.34783,0,41.4634,0,50.2404,6.44599,0.902439,67.0732,0,0.458598,49.2754,70.1923,2.43902,33.3333,0,0.058333,92.6829,2.43902,49.5192,85.3659,43.2692,18.0193,49.5192,48.7805,0.754545,33.3333,84.1463,11.1111,59.4203,48.7805,flood
74.1071,92.8571,28.5714,53.5714,57.1429,56.25,0,41.6667,26.9013,57.1429,0,16.6667,213.791,0.698214,0.673913,0,0,78.7879,44.0476,0,14.2857,0,48.4848,0,48.2248,3.0303,0,81.8182,0,0.449095,49.1071,97.619,34.1687,25,0,0,83.3333,31.8182,48.4641,0,48.8095,25.3189,49.4048,39.3939,0.709957,58.3333,27.2727,-59.661,58.0357,48.4848,flood
48.4375,57.2917,39.2857,52.6042,80,47.6562,64.4737,50,36.7284,50,0,0,292.969,0.428899,0.375926,53.9474,0,27.6316,46.875,0.532576,10.7143,0,25,0,49.2188,34.626,0.535374,61.8421,0,0.374691,49.2188,23.9583,0,100,0,0,42.1053,32.8947,48.4375,71.5311,32.2917,13.5417,49.4792,0,0.349479,37.5,39.4737,264.277,37.5,18.4211,flood
60,82.6531,25.5319,58.1633,75,49.2308,0,45.4545,25.3904,53.1915,0,9.09091,216.942,0.653055,0.626336,73.1026,0,73.0769,52.0408,0.847104,21.2766,0,48.7179,0,49.7462,2.5641,0,64.1026,0,0.502498,50,88.5714,27.6858,57.1429,0,0.081081,84.6154,48.7179,49.6869,0,48.9796,20,49.4898,0,0.654321,42.1053,48.7179,319.854,49.2308,11.5385,flood
45.7143,59.434,55.5556,40.0943,23.5294,49.2857,69.0476,71.4286,27.0035,40.7407,37.7359,0,0,0.38188,0.711111,86.9048,14.2857,28.5714,81.1321,0.539474,3.7037,0,48.8095,0,49.7641,0,0.72449,70.2381,0.11195,0.521544,49.2857,43.3962,0,0,0,0.197424,53.5714,48.8095,49.5283,95.5357,49.0566,16.4732,49.5283,0,0.765432,35.7143,48.8095,339.402,52.1429,48.8095,flood
41.0448,57,48,50.9901,30.7692,82.0895,67.5,100,30.2761,24,15,0,377.778,0.662971,0.587433,76.25,0,55,82,0.745506,16,12,75,37.5,49.2611,51.5909,0.727083,45,0.126961,0.370414,49.2537,78,60,0,30.7692,0.377434,77.5,42.5,49.505,73.5714,49,11.5959,49.505,53.75,0.639779,35.7143,67.5,14.7929,49.2537,58.75,flood
61.9048,72.3404,18.5185,53.1579,28.5714,77.7778,82.8947,72.2222,25.0703,44.4444,25.5319,11.1111,262.346,0.628211,0.472871,59.2105,14.4737,59.2105,75.5319,0.734849,33.3333,3.7037,48.6842,0,49.4737,30.2632,0.858553,50,0.302469,0.306708,49.2063,63.1206,75,25,21.4286,0.538889,89.4737,22.3684,48.9474,95.1128,49.1588,22.1693,49.4737,53.9474,0.475754,26.6667,48.6842,-38.8889,46.8254,50,flood
