@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 2 -N 15'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0_4 numeric
@attribute Airs_Triangle_1_X_0_4 numeric
@attribute Harris_Corners_X_0_4 numeric
@attribute Hough_Lines_Vertical_0_4 numeric
@attribute Hough_Lines_Horizontal_0_4 numeric
@attribute Hough_Lines_DiagonalPos_0_4 numeric
@attribute Hough_Lines_DiagonalNeg_0_4 numeric
@attribute Hough_Circles_Radius_0_4 numeric
@attribute Airs_Center_X_1_4 numeric
@attribute Airs_Triangle_1_X_1_4 numeric
@attribute Airs_Triangle_1_Y_1_4 numeric
@attribute Harris_Corners_X_1_4 numeric
@attribute Mass_Center_X_1_4 numeric
@attribute Mass_Center_Y_1_4 numeric
@attribute Hough_Lines_Vertical_1_4 numeric
@attribute Hough_Lines_Horizontal_1_4 numeric
@attribute Hough_Lines_DiagonalPos_1_4 numeric
@attribute Hough_Lines_DiagonalNeg_1_4 numeric
@attribute Hough_Circles_Radius_1_4 numeric
@attribute Airs_Center_X_2_4 numeric
@attribute Airs_Triangle_1_X_2_4 numeric
@attribute Airs_Triangle_1_Y_2_4 numeric
@attribute Harris_Corners_X_2_4 numeric
@attribute Mass_Center_X_2_4 numeric
@attribute Mass_Center_Y_2_4 numeric
@attribute Hough_Lines_Vertical_2_4 numeric
@attribute Hough_Lines_Horizontal_2_4 numeric
@attribute Hough_Lines_DiagonalPos_2_4 numeric
@attribute Hough_Lines_DiagonalNeg_2_4 numeric
@attribute Hough_Circles_Radius_2_4 numeric
@attribute Airs_Center_X_3_4 numeric
@attribute Airs_Triangle_1_Y_3_4 numeric
@attribute Harris_Corners_X_3_4 numeric
@attribute Mass_Center_X_3_4 numeric
@attribute Mass_Center_Y_3_4 numeric
@attribute Hough_Lines_Vertical_3_4 numeric
@attribute Hough_Lines_Horizontal_3_4 numeric
@attribute Hough_Lines_DiagonalPos_3_4 numeric
@attribute Hough_Lines_DiagonalNeg_3_4 numeric
@attribute Hough_Circles_Radius_3_4 numeric
@attribute Airs_Center_X_0_9 numeric
@attribute Mass_Center_Y_0_9 numeric
@attribute Hough_Lines_Vertical_0_9 numeric
@attribute Hough_Lines_DiagonalPos_0_9 numeric
@attribute Hough_Lines_DiagonalNeg_0_9 numeric
@attribute Airs_Center_X_1_9 numeric
@attribute Airs_Triangle_1_X_1_9 numeric
@attribute Airs_Triangle_1_Y_1_9 numeric
@attribute Harris_Corners_X_1_9 numeric
@attribute Hough_Lines_Horizontal_1_9 numeric
@attribute Hough_Lines_DiagonalPos_1_9 numeric
@attribute Hough_Lines_DiagonalNeg_1_9 numeric
@attribute Airs_Center_X_2_9 numeric
@attribute Mass_Center_Y_2_9 numeric
@attribute Hough_Lines_Vertical_2_9 numeric
@attribute Hough_Lines_DiagonalPos_2_9 numeric
@attribute Hough_Lines_DiagonalNeg_2_9 numeric
@attribute Airs_Triangle_1_Y_3_9 numeric
@attribute Airs_Triangle_2_X_3_9 numeric
@attribute Airs_Length_Contours_3_9 numeric
@attribute Harris_Corners_X_3_9 numeric
@attribute Mass_Center_X_3_9 numeric
@attribute Mass_Center_Y_3_9 numeric
@attribute Hough_Lines_Horizontal_3_9 numeric
@attribute Hough_Lines_DiagonalPos_3_9 numeric
@attribute Hough_Lines_DiagonalNeg_3_9 numeric
@attribute Black_Pixel_4_9 numeric
@attribute Airs_Center_X_4_9 numeric
@attribute Airs_Triangle_1_Y_4_9 numeric
@attribute Mass_Center_Y_4_9 numeric
@attribute Hough_Lines_Vertical_4_9 numeric
@attribute Hough_Lines_Horizontal_4_9 numeric
@attribute Hough_Lines_Nb_4_9 numeric
@attribute Airs_Triangle_1_Y_5_9 numeric
@attribute Airs_Triangle_2_X_5_9 numeric
@attribute Harris_Corners_X_5_9 numeric
@attribute Mass_Center_Y_5_9 numeric
@attribute Hough_Lines_Vertical_5_9 numeric
@attribute Hough_Lines_Horizontal_5_9 numeric
@attribute Hough_Lines_DiagonalPos_5_9 numeric
@attribute Hough_Lines_DiagonalNeg_5_9 numeric
@attribute Black_Pixel_6_9 numeric
@attribute Airs_Triangle_1_X_6_9 numeric
@attribute Airs_Triangle_1_Y_6_9 numeric
@attribute Mass_Center_X_6_9 numeric
@attribute Hough_Lines_Vertical_6_9 numeric
@attribute Hough_Lines_Horizontal_6_9 numeric
@attribute Hough_Lines_DiagonalPos_6_9 numeric
@attribute Hough_Lines_DiagonalNeg_6_9 numeric
@attribute Black_Pixel_7_9 numeric
@attribute Airs_Center_X_7_9 numeric
@attribute Airs_Triangle_1_X_7_9 numeric
@attribute Airs_Length_Contours_7_9 numeric
@attribute Mass_Center_Y_7_9 numeric
@attribute Hough_Lines_Vertical_7_9 numeric
@attribute Hough_Lines_Horizontal_7_9 numeric
@attribute Hough_Lines_DiagonalNeg_7_9 numeric
@attribute Hough_Circles_Radius_7_9 numeric
@attribute Airs_Triangle_1_Y_8_9 numeric
@attribute Mass_Center_Y_8_9 numeric
@attribute Hough_Lines_DiagonalPos_8_9 numeric
@attribute Hough_Lines_DiagonalNeg_8_9 numeric
@attribute Airs_Center_X_0_16 numeric
@attribute Harris_Corners_X_0_16 numeric
@attribute Mass_Center_Y_0_16 numeric
@attribute Hough_Lines_DiagonalPos_1_16 numeric
@attribute Mass_Center_X_2_16 numeric
@attribute Mass_Center_Y_2_16 numeric
@attribute Hough_Lines_Horizontal_2_16 numeric
@attribute Airs_Triangle_2_X_3_16 numeric
@attribute Hough_Lines_DiagonalNeg_3_16 numeric
@attribute Mass_Center_Y_4_16 numeric
@attribute Hough_Lines_Horizontal_4_16 numeric
@attribute Airs_Triangle_1_X_5_16 numeric
@attribute Airs_Triangle_1_Y_5_16 numeric
@attribute Mass_Center_Y_5_16 numeric
@attribute Hough_Lines_Vertical_5_16 numeric
@attribute Mass_Center_X_6_16 numeric
@attribute Hough_Lines_Nb_6_16 numeric
@attribute Airs_Center_X_7_16 numeric
@attribute Mass_Center_X_7_16 numeric
@attribute Mass_Center_Y_8_16 numeric
@attribute Hough_Lines_Horizontal_8_16 numeric
@attribute Airs_Center_X_9_16 numeric
@attribute Mass_Center_Y_9_16 numeric
@attribute Airs_Center_Y_10_16 numeric
@attribute Mass_Center_X_10_16 numeric
@attribute Hough_Lines_DiagonalPos_10_16 numeric
@attribute Mass_Center_X_11_16 numeric
@attribute Harris_Corners_X_12_16 numeric
@attribute Mass_Center_Y_12_16 numeric
@attribute Hough_Lines_Horizontal_12_16 numeric
@attribute Airs_Triangle_1_Y_14_16 numeric
@attribute Mass_Center_X_14_16 numeric
@attribute Hough_Lines_Vertical_14_16 numeric
@attribute Hough_Lines_DiagonalPos_14_16 numeric
@attribute Airs_Center_X_15_16 numeric
@attribute Hough_Lines_Vertical_15_16 numeric
@attribute Airs_Center_X_0_25 numeric
@attribute Airs_Triangle_1_X_0_25 numeric
@attribute Harris_Corners_X_0_25 numeric
@attribute Mass_Center_X_0_25 numeric
@attribute Mass_Center_Y_1_25 numeric
@attribute Airs_Center_X_2_25 numeric
@attribute Airs_Center_X_3_25 numeric
@attribute Airs_Triangle_1_Y_3_25 numeric
@attribute Hough_Lines_Vertical_3_25 numeric
@attribute Black_Pixel_4_25 numeric
@attribute Airs_Center_X_4_25 numeric
@attribute Airs_Triangle_1_Y_4_25 numeric
@attribute Hough_Lines_Vertical_4_25 numeric
@attribute Airs_Center_X_5_25 numeric
@attribute Airs_Center_X_6_25 numeric
@attribute Airs_Center_X_7_25 numeric
@attribute Mass_Center_X_7_25 numeric
@attribute Mass_Center_Y_7_25 numeric
@attribute Airs_Center_X_8_25 numeric
@attribute Mass_Center_X_8_25 numeric
@attribute Mass_Center_Y_8_25 numeric
@attribute Black_Pixel_9_25 numeric
@attribute Airs_Center_Y_9_25 numeric
@attribute Airs_Triangle_1_X_9_25 numeric
@attribute Airs_Length_Contours_9_25 numeric
@attribute Mass_Center_X_9_25 numeric
@attribute Mass_Center_Y_9_25 numeric
@attribute Hough_Lines_Nb_9_25 numeric
@attribute Airs_Center_X_10_25 numeric
@attribute Mass_Center_X_10_25 numeric
@attribute Airs_Triangle_1_Y_11_25 numeric
@attribute Hough_Lines_Vertical_11_25 numeric
@attribute Airs_Center_X_12_25 numeric
@attribute Mass_Center_Y_12_25 numeric
@attribute Airs_Center_X_13_25 numeric
@attribute Mass_Center_X_13_25 numeric
@attribute Airs_Center_X_14_25 numeric
@attribute Mass_Center_X_14_25 numeric
@attribute Airs_Center_Y_15_25 numeric
@attribute Mass_Center_Y_15_25 numeric
@attribute Mass_Center_X_16_25 numeric
@attribute Mass_Center_Y_16_25 numeric
@attribute Airs_Center_X_17_25 numeric
@attribute Airs_Triangle_1_Y_17_25 numeric
@attribute Harris_Corners_X_17_25 numeric
@attribute Airs_Center_Y_18_25 numeric
@attribute Mass_Center_Y_19_25 numeric
@attribute Airs_Center_X_20_25 numeric
@attribute Airs_Triangle_1_X_21_25 numeric
@attribute Harris_Corners_X_21_25 numeric
@attribute Hough_Lines_Horizontal_21_25 numeric
@attribute Airs_Center_X_22_25 numeric
@attribute Airs_Triangle_1_X_22_25 numeric
@attribute Mass_Center_Y_22_25 numeric
@attribute Airs_Center_X_23_25 numeric
@attribute Mass_Center_Y_23_25 numeric
@attribute Airs_Center_X_24_25 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
47.24,-3.48152,92.5928,0.364916,0.335504,39.2857,32.1429,14.2857,14.2857,36.776,46.5537,39.5763,0,77.8689,105.26,98.3607,25,0,75,0,0,30.3279,1.63934,-83.3094,6.55738,0.242575,0.502334,42.8571,0,0,57.1429,49.1525,46.5723,-12.2522,162.972,0.819672,0.020492,0.461864,0,20,80,0,48.0226,47.1511,-134.685,15.5738,0.416118,0.295245,30,50,0,20,50.8475,0,0,0,0,0,50,56.3768,-47.1658,62.5,0,33.3333,0,10,0.794872,100,0,0,0,0,0,85,0,0,0,50,0,7.88462,76.25,39.4477,0.497182,100,0,2,6.57462,87.5,20,0.539011,100,0,0,0,12.9487,56.9626,-40.9839,0.03125,14.2857,42.8571,42.8571,0,11.859,48.75,95,29.5,0,0,100,0,48.7179,-8.80935,0.413082,0,50,0,0,0,0,0.316667,0.451149,0,296.296,50,0,40,-86.6667,261.593,0,0,0,2,48.9604,0.689352,0.450958,0,0,0,0,0,0,0,96.6667,0.347701,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,13.0435,85.4167,0,0,79.1667,10.4167,0,0,0,0,0,0,6.34058,37.8072,83.3333,2,0.847222,0.072464,0,0,0,-241.966,100,56.25,0.190016,41.6667,0,47.9167,0,245.747,0,0,0,48.5168,240.644,87.5,283.554,0,0,0,87.5,0,22.9167,13.0952,0,45.8333,0.471429,0,accident
48.6604,58.087,93.1117,0.376186,0.470957,40,28,24,8,48.6538,53.1776,25.4673,1,75.9615,96.1538,98.0769,33.3333,0,66.6667,0,50.3145,23.0769,-0.384615,181.559,5.76923,0.147115,0.555031,75,0,0,25,55.6604,49.0385,-9.26573,181.559,6.73077,0.130728,0.442891,10,50,40,0,37.7358,50,-84.8328,92.3077,0.19816,0.388872,33.3333,33.3333,0,33.3333,24.5283,0,0,0,0,0,51.4706,20.5882,269.388,70.5882,0,25,0,0,0,0,0,0,103.154,231.991,21,77.451,0.802134,0.659552,0,100,0,14.3697,52.9412,294.223,0.273016,100,0,2,320,112.457,1.47059,0.528571,100,0,0,0,17.8151,98.7395,269.388,0.150735,0,40,60,0,13.7815,48.2665,58.4984,26.5,0.20233,0,100,0,0,-40.8163,0.521447,0,33.3333,0,0,0,0,0.320513,0.34188,0,14.7929,0,0.375967,33.3333,3.84615,295.186,0,0,0.419872,2,46.1538,0.481653,0.451923,0,0,0,0,0,0,0.615385,11.5385,0.602564,0,88.7574,0,100,0,48.0769,0,0,0,0,0,0,0,52.5,13.7541,0,18.0952,62.5,430.839,0,52.5,0,67.5,0.743889,0.668783,15,0,0,7.38095,226.757,75,6.5,0.295833,0.084656,0,77.5,0.85,430.839,0,65,0.444444,47.5,0.187654,47.5,0,217.113,0.037037,0.508333,0.805556,50,384.491,95,408.163,0,0,80,90,0,30,5,0,25,0.357143,0,accident
47.4728,45.4871,88.3,0.338991,0.634195,16,40,24,20,53.277,43.5813,26.5289,0,67.9688,100.427,94.9219,55.5556,0,44.4444,0,41.2121,19.5312,1.5625,33.0578,0.78125,0.17896,0.67581,60,0,0,40,54.1818,46.875,87.4149,-131.325,88.5417,0.291932,0.591641,45.4545,36.3636,18.1818,0,40,48.5987,-10.7,75,0.558155,0.510202,0,50,0,50,21.8182,93.0233,0.888889,0,0,0,40.6977,36.844,-26.6123,37.2093,0,50,33.3333,0,0,0,0,0,13.5802,192.969,58.5,97.6744,0.67907,0.494542,0,50,0,13.5013,53.4884,-91.3148,0.335709,75,0,4,262.346,26.757,8.60465,0.74793,50,0,0,50,19.0568,30.643,-41.3036,0.118182,33.3333,33.3333,33.3333,0,12.5323,48.8372,17.8295,26.5,0,0,100,0,41.6667,-27.1306,0.327511,0,25,0,96.875,0,100,0.835938,0.203189,0,9.76562,0,0.336196,66.6667,13.2994,176.412,0,0,0.40625,2,48.4375,0.592896,0.814815,0,0,0,0,0,0,0.405324,42.1875,0.510362,0,342.936,0.61131,66.6667,33.3333,76.5625,100,0,0,0,0,0,0,26,479.051,100,17.6364,24,20.6612,0,42,0,54,0.57,0.487238,0,0,0,1.45455,20.6612,12,0,0.226667,0.075758,0,78,0.836667,454.545,0,36,0.508523,44.1818,0.107071,48,0,206.612,0,0.686667,0.337121,48,241.522,36,0,0,0,29.3333,70.6667,0,52.5987,68.9231,0.520202,10,0.772727,0,accident
47.559,-9.09771,94.3743,0.485885,0.637931,40.7407,18.5185,29.6296,11.1111,55.0162,47.619,25.1488,0,80.3922,96.0784,92.9412,75,0,25,0,39.5833,23.5294,-27.2727,199.653,7.84314,0.165172,0.426238,100,0,0,0,38.1944,49.0196,-40.3859,192.925,45.4902,0.3638,0.449689,11.1111,33.3333,55.5556,0,34.375,46.4567,-118.356,55.5556,0.348822,0.414822,22.2222,44.4444,0,33.3333,16.6667,0,0,0,0,0,61.7647,94.1176,292.969,61.7647,0,40,0,4.41176,0,100,0,0,136.719,283.16,30.5,90.1961,0.825288,0.759569,0,0,0,16.1765,51.854,361.328,0.38631,66.6667,0,3,311.641,100.289,8.40336,0.859375,100,0,0,0,22.7022,-5.90018,277.225,0.310158,16.6667,33.3333,50,0,14.3382,48.5294,44.1176,2.5,0.433494,0,100,0,0,-28.9601,0.419588,0,57.1429,0,0,0,0,0.317778,0.351852,0,16,0,0.434059,50,92,52.0833,0.092593,0,0.86,2,40.5243,0.53,0.502768,0,0,0,0,0,0,0.68,16,0.259954,0,381.944,0.814889,100,0,48,100,0,0,0,0,0,0,60,55.4017,100,19.4737,37.9974,15.829,0,50,0,60,0,0,25,0.1875,0.255482,7.10526,96.9529,67.5,2,0.54,0.22807,0,72.5,0.775,304.709,0,75,0.755848,40,0.385824,47.5,0,281.703,0.052632,0.593333,0.761404,39.7785,-175.439,52.5,249.307,0,0,0,45,0,40,-11.2931,0.512681,32.5,0.052632,0,accident
50.951,97.3776,90.0117,0.512195,0.73747,40,28,28,4,54.1502,47.7273,24.753,0,75,48.2837,97.8261,0,0,100,0,36.9565,26.087,-30.3337,207.939,30.4348,0.088927,0.262067,50,0,33.3333,16.6667,23.913,48.913,-35.883,184.631,7.97101,0.490425,0.52428,20,40,40,0,19.5652,47.8261,186.968,1.08696,0.464726,0.632899,12.5,37.5,0,50,30.4348,0,0,0,0,0,61.6667,28.8506,311.494,95.3333,0,66.6667,0,6.66667,0.044444,100,0,0,315.447,147.425,40,58.3333,0.756061,0.676852,0,100,0,20.2222,47.9348,11.1111,0.186655,100,0,3,-117.46,11.1111,23.3333,0.4,100,0,0,0,23.8889,41.7949,-52.9915,0.1971,33.3333,50,16.6667,0,19.3333,47.2691,46.2064,44.5,0.539136,0,40,20,0,-50.6643,0.655218,0,25,0,0,0,0,0,0,0,18.9036,0,0.364867,66.6667,86.7081,7.02133,0.077899,0,0.333333,1,52.1739,0.5,0.26733,0,0,0,0,0,0,0.536691,34.7826,0.09372,0,396.975,0.728048,50,50,52.1739,0,0,0,0,0,0,0,47.2222,-211.64,0,25.6173,41.6667,30.8642,100,58.3333,0,55.5556,0.638889,0.556277,8.33333,0,0,21.6049,262.346,54.0123,4,0.490741,0.67037,1,77.7778,0.833333,185.185,0,77.7778,0.759259,47.2222,0.157701,47.2222,0,234.054,0.051698,0.175926,0.287037,50,493.827,44.4444,265.432,0,0,83.3333,94.4444,0,50,80.303,0.571569,38.8889,0,0,accident
48.452,-23.5138,73.5677,0.431297,0.394621,38.0952,23.8095,23.8095,14.2857,43.8819,66.4609,23.1481,1,62.8205,30.7692,97.4359,62.5,0,37.5,0,0,33.3333,-2.8305,10.199,1.28205,0.207621,0.342747,80,0,0,20,0,48.7179,94.8718,-161.18,88.4615,0.081762,0.095352,75,25,0,0,27.7778,52.2123,-28.1913,78.2051,0.736111,0.530478,71.4286,28.5714,0,0,48.1481,0,0,0,0,0,50.7525,-6.96581,253.687,50,0,60,0,0,0,0,0,0,-43.2099,355.03,45.5,34.6154,0.27849,0.742097,0,100,0,10.1496,36.5385,15.4321,0.08642,100,0,3,-19.7724,-5.08506,46.1538,0,25,0,0,75,11.0043,3.84615,-113.536,0,0,100,0,0,12.8205,48.0769,1.28205,3.5,0,50,50,0,0,-33.9506,0.820106,0,0,0,0,0,0,0,0,0,383.195,50,0,0,89.4737,-23.5156,0,0,0,1,51.9737,0.52193,0.356173,0,0,0,0,0,0,0.859649,94.7368,0,0,178.326,0.335655,0,100,76.3158,100,0,0,0,0,0,63.3333,0,0,0,17.7778,33.3333,22.6757,100,0,10,30,0.25,0.25,0,0,0,15.2381,226.757,27.4074,22,0,0,2,0,0,22.6757,100,46.6667,0.245276,46.6667,0,46.6667,0,340.136,0,0,0,48.1538,430.839,43.3333,351.474,0,0,0,80,0,30,-6.66667,0.857143,40,0,0,accident
67.9692,-19.5054,93.9174,0.595407,0.378963,31.5789,31.5789,26.3158,10.5263,37.9487,47.6562,29.1406,1,0,0,82.0513,0,0,100,0,0,43.5897,-41.9306,151.367,26.9231,0.232432,0.286728,50,12.5,12.5,25,12.5,46.5262,22.848,-4.22886,7.69231,0.108974,0.26888,60,40,0,0,34.375,52.5641,60.6513,92.3077,0.845442,0.607639,75,25,0,0,17.7083,0,0,0,0,0,88.4615,92.3077,5.66893,88.4615,0,25,0,26.9231,0.196429,66.6667,0,33.3333,0,0,0,10,0,0,0,100,0,7.69231,78.8462,5.66893,0.400794,100,0,1,0,0,61.5385,0,100,0,0,0,8.33333,3.84615,115.15,0,0,100,0,0,7.69231,48.0769,-54.3956,80.5,0,0,100,0,0,-24.093,0.425926,0,0,0,0,0,0,0,0,0,0,0,0,100,173.684,40.4576,0,0,0,1,47.3684,0.723684,0.353779,0,21.0526,0,0,0,0,0,55.2632,0.222222,0,229.492,0,66.6667,33.3333,0,0,0,0,0,0,0,0,0,0,0,11.2,83.3333,336,0,6.66667,33.3333,20,0,0,46.6667,0,0,8,368,6.66667,0,0,0,0,43.0556,0,-78.9565,100,60,0,0,0,0,0,0,0,0,0,70,16,80,192,0,0,0,53.3333,0,0,0,0,20,0.564444,20,accident
48.6665,-21.8399,78.0632,0.56844,0.572904,39.1304,26.087,26.087,8.69565,51.9318,50.0952,23.9048,1,73.8636,95.4545,77.9545,0,0,100,0,33.3333,32.9545,-28.5511,184.911,14.7727,0.141865,0.36353,71.4286,0,14.2857,14.2857,44.2308,54.7028,-28.7074,173.897,13.6364,0.139205,0.152467,0,50,50,0,39.4231,37.6407,-158.796,71.0227,0.379793,0.538215,66.6667,22.2222,11.1111,0,17.3077,0,0,0,0,0,58.6207,97.7011,8.16327,74.1379,0,50,0,20.6897,0.728571,100,0,0,417.415,1.58541,25,95.4023,0.672414,0.651196,0,100,0,13.8916,46.5517,305.209,0.116667,100,0,2,8.16327,129.475,43.9655,0,100,0,0,0,14.5813,-19.4036,238.064,0.099138,33.3333,33.3333,33.3333,0,12.6108,44.7887,-3.44828,223.5,0.08254,50,50,0,0,269.388,0.694188,20,0,0,0,0,0,0,0,0,41.3223,0,0.275183,100,177.273,325.444,0,0,0,0,44.0616,0.500162,0.493056,0,0,0,0,0,0,0.511241,29.5455,0.392735,0,-118.343,0.613636,0,100,9.09091,0,0,0,0,0,0,88.2353,50,644.999,66.6667,18.2073,76.4706,22.6757,100,85.2941,17.6471,41.1765,0.478048,0.505992,0,0,0,12.605,192.744,76.4706,14.5,0.588235,0.746032,0,0,0,430.839,100,73.5294,0.363095,47.0588,0.026144,47.0588,0,257.986,0,0.382353,0.297619,43.4817,4.53515,32.9412,226.757,0,0,82.3529,91.1765,0,47.0588,68.9612,0.446522,61.7647,0.190476,0,accident
47.619,62.6739,67.4026,0.533783,0.563337,50,25,20.8333,4.16667,53.0286,50.7407,21.8889,1,77.8846,96.1538,88.4615,80,0,20,0,0,25.9615,-17.6113,178.326,17.7885,0.087852,0.223788,87.5,0,12.5,0,46.2963,46.4266,-22.5275,204.659,23.0769,0.187631,0.453263,14.2857,28.5714,57.1429,0,28.7037,46.1538,-124.501,85.2564,0.355388,0.316505,40,30,0,30,24.0741,0,0,0,0,0,55.7143,94.2857,262.346,88.5714,0,75,0,5.71429,0,100,0,0,262.346,195.918,0,97.1429,0,0,0,50,0,11.1905,60,-177.469,0.907407,100,0,2,-51.908,8.16327,24.2857,0.736111,0,0,0,100,16.0317,58.5925,-18.4593,0.203393,0,50,50,0,10.6349,48.5714,-62.9412,18,0,0,100,0,0,-44.3673,0.442196,0,0,0,0,0,0,0.034188,0.18107,0,192.308,0,0.385059,33.3333,7.51748,354.159,0,0,0,1,48.8124,0.551957,0.216795,0,0,0,0,0,0,0,17.3077,0.084362,0,137.174,0.721001,100,0,0,100,0,0,0,0,0,0,0,0,0,15.1927,61.9048,430.839,100,64.2857,0,71.4286,0.755732,0.703483,16.6667,0,0,6.34921,68.0272,76.1905,3,0.547619,0.222222,0,83.3333,0.880952,113.379,100,64.2857,0.552214,48.4127,0.210317,47.619,0,238.095,0,0,0,45.2381,51.0204,58.7302,226.757,0,0,0,92.0635,0,48.5348,-5.71429,0.465608,40.4762,0,0,accident
43.6703,-7.41161,59.2702,0.559586,0.478734,42.8571,32.1429,21.4286,3.57143,45.2381,42.9412,25.2941,0,81.7308,105.769,91.6667,0,0,100,0,21.5686,49.0385,42.6715,-28.5753,39.4231,0.223672,0.239068,44.4444,0,33.3333,22.2222,13.7255,48.4754,67.697,-15.2935,30.7692,0.521661,0.515131,25,37.5,37.5,0,19.6078,44.4814,154.862,80.7692,0.477119,0.489306,50,50,0,0,26.4706,0,0,0,0,0,67.1429,34.257,316.809,62.1429,0,66.6667,0,28.5714,0.355392,0,0,100,144.782,270.533,6,97.1429,0.85034,0.767507,0,0,0,13.1933,56.52,132.229,0.472051,80,0,5,8.65052,161.905,59.0476,0,100,0,0,0,15.3782,0.700461,272.854,0.543934,40,40,20,0,11.7647,41.4286,97.2294,5,0.44704,0,50,0,0,121.57,0.319444,0,0,0,0,0,0,0.434295,0.653333,0,96.1538,0,0.56927,33.3333,92.3077,182.857,0.35,0,0.096154,1,48.0769,0.624644,0.442997,0,13.4615,0.78,0,0,0,0.701779,2.74725,0.086465,0,368,0.427656,0,0,23.0769,100,0,0,0,0,0,0,64.2857,75,100,3.80952,11.9048,125,0,19.0476,19.0476,88.0952,0.880952,0.8,26.1905,0.196545,0.369976,0.47619,0,0,0,0,0,0,9.52381,0.126984,-116.667,100,88.0952,0,47.619,0.736508,47.619,0,200,0.35,0,0,30.9524,50,47.619,285.294,0,0,0,95.2381,0,50,90.4762,0.496702,85.7143,0,11.9048,accident
42.8571,86.8139,69.791,0.626162,0.551668,38.4615,11.5385,50,0,42.449,41.0027,30.0137,0,90.3846,84.6154,98.0769,0,0,0,0,0,45.1895,79.262,-36.9823,66.3462,0.410931,0.462169,55.5556,0,44.4444,0,23.0769,48.0769,91.6635,-16.7414,9.61539,0.42187,0.582888,0,30,70,0,24.5192,42.3077,152.212,90.3846,0.354204,0.345611,41.6667,58.3333,0,0,17.3077,0,0,0,0,0,80,65.7143,276.817,97.1429,0,0,0,47.9466,0.271537,40,40,20,276.817,253.061,0,97.1429,0.928571,0.911765,0,0,0,21.5126,47.1429,-103.806,0.388728,60,0,5,-190.311,204.082,69.5238,0,100,0,0,0,24.7059,94.2857,-28.1943,0.494913,0,33.3333,66.6667,0,15.1261,42.8571,81.073,81.5,0.036765,33.3333,33.3333,0,0,161.27,0.237473,50,0,0,0,0,0,0.440705,0.596154,0,129.438,0,0.516952,25,180.769,162.722,0,0,0.307692,2,48.0769,0.29359,0.743032,0,36.5385,0.236196,0,0,0,0.403846,59.6154,0.512678,0,340.237,0,0,0,48.0769,33.3333,0,0,0,0,0,0,83.3333,450,0,21.1905,35.7143,575,0,16.6667,38.0952,0,0,0,47.619,0.464286,0.44359,3.80952,212.5,85.7143,0,0,0,0,47.619,0.095238,-131.818,0,0,0,47.619,0.62242,41.7505,0.02381,200,0,0.392857,0.127083,21.4286,25,30.9524,262.5,0.076667,0,0,80.9524,0,71.4286,52.381,0.77,28.5714,0.249603,40.4762,accident
47.1264,-11.9413,93.7106,0.523062,0.614805,47.8261,21.7391,30.4348,0,53.4145,51.4251,21.1037,1,84.8837,74.4186,96.8992,0,0,0,0,0,53.5457,-25.5814,199.653,40.6977,0.538635,0.439904,28.5714,14.2857,57.1429,0,29.1667,47.6798,95.3488,190.972,27.907,0.287002,0.650654,40,10,50,0,43.75,48.8768,-160.59,9.30233,0.540236,0.680597,57.1429,42.8571,0,0,39.5833,0,0,0,0,0,75.8621,58.6207,292.969,95.4023,0,0,0,54.3103,0.260915,40,60,0,292.969,237.812,1.5,96.5517,0.85728,0.845734,0,0,0,15.7328,53.8916,296.99,0.220626,0,0,2,373.987,266.438,10.3448,0.173611,100,0,0,0,24.1379,-17.361,310.242,0.310218,40,0,60,0,17.3491,48.2759,2.0214,41,0.208664,0,50,0,0,-46.4179,0.835317,0,0,0,0,0,0,0.633333,0.590278,0,276.883,0,0.5715,0,4.7619,347.222,0,0,0.068783,1,45.2381,0.766062,0.822222,0,57.1625,0.259409,0,0,0,0.796825,83.3333,0.458069,0,381.944,0.808862,0,0,38.0952,50,0,0,0,0,0,0,67.6471,470.914,0,18.8854,35.2941,27.7008,0,41.1765,67.6471,67.6471,0.757164,0.73718,35.2941,0.265107,0.271058,0.619195,0,0,0,0,0,0,23.5294,0.156863,-415.512,100,0,0,44.5588,0.388889,47.0588,0,235.156,0.078947,0,0,44.1176,-105.263,64.7059,360.111,0.253606,0,0,94.1176,0,64.7059,41.1765,0.747076,35.2941,0.224113,70.5882,accident
