@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.GeneticSearch -Z 20 -G 20 -C 0.6 -M 0.033 -R 20 -S 1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_Y_GLOBAL numeric
@attribute Airs_Triangle_3_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Airs_Center_X_0_4 numeric
@attribute Airs_Triangle_1_X_0_4 numeric
@attribute Airs_Triangle_2_Y_0_4 numeric
@attribute Harris_Corners_X_0_4 numeric
@attribute Hough_Lines_Vertical_0_4 numeric
@attribute Hough_Lines_Horizontal_0_4 numeric
@attribute Hough_Lines_DiagonalPos_0_4 numeric
@attribute Hough_Lines_DiagonalNeg_0_4 numeric
@attribute Hough_Circles_Radius_0_4 numeric
@attribute Airs_Center_X_1_4 numeric
@attribute Airs_Triangle_1_Y_1_4 numeric
@attribute Airs_Triangle_2_X_1_4 numeric
@attribute Harris_Corners_X_1_4 numeric
@attribute Hough_Lines_Vertical_1_4 numeric
@attribute Hough_Lines_Horizontal_1_4 numeric
@attribute Hough_Lines_DiagonalPos_1_4 numeric
@attribute Hough_Lines_DiagonalNeg_1_4 numeric
@attribute Hough_Lines_Nb_1_4 numeric
@attribute Airs_Center_X_2_4 numeric
@attribute Airs_Triangle_1_X_2_4 numeric
@attribute Airs_Triangle_3_Y_2_4 numeric
@attribute Mass_Center_X_2_4 numeric
@attribute Mass_Center_Y_2_4 numeric
@attribute Hough_Lines_Vertical_2_4 numeric
@attribute Hough_Lines_Horizontal_2_4 numeric
@attribute Hough_Lines_DiagonalPos_2_4 numeric
@attribute Hough_Lines_DiagonalNeg_2_4 numeric
@attribute Hough_Circles_Radius_2_4 numeric
@attribute Airs_Center_X_3_4 numeric
@attribute Airs_Triangle_1_Y_3_4 numeric
@attribute Airs_Length_Contours_3_4 numeric
@attribute Harris_Corners_X_3_4 numeric
@attribute Mass_Center_X_3_4 numeric
@attribute Mass_Center_Y_3_4 numeric
@attribute Hough_Lines_Vertical_3_4 numeric
@attribute Hough_Lines_Horizontal_3_4 numeric
@attribute Hough_Lines_DiagonalPos_3_4 numeric
@attribute Airs_Center_X_0_9 numeric
@attribute Mass_Center_Y_0_9 numeric
@attribute Hough_Lines_Vertical_0_9 numeric
@attribute Hough_Lines_DiagonalPos_0_9 numeric
@attribute Hough_Lines_DiagonalNeg_0_9 numeric
@attribute Airs_Center_X_1_9 numeric
@attribute Airs_Triangle_1_X_1_9 numeric
@attribute Airs_Triangle_1_Y_1_9 numeric
@attribute Mass_Center_Y_1_9 numeric
@attribute Hough_Lines_Horizontal_1_9 numeric
@attribute Hough_Lines_DiagonalNeg_1_9 numeric
@attribute Black_Pixel_2_9 numeric
@attribute Airs_Center_X_2_9 numeric
@attribute Mass_Center_X_2_9 numeric
@attribute Mass_Center_Y_2_9 numeric
@attribute Hough_Lines_DiagonalPos_2_9 numeric
@attribute Hough_Lines_DiagonalNeg_2_9 numeric
@attribute Airs_Center_X_3_9 numeric
@attribute Airs_Triangle_1_Y_3_9 numeric
@attribute Airs_Length_Contours_3_9 numeric
@attribute Harris_Corners_X_3_9 numeric
@attribute Mass_Center_X_3_9 numeric
@attribute Mass_Center_Y_3_9 numeric
@attribute Hough_Lines_Vertical_3_9 numeric
@attribute Hough_Lines_DiagonalPos_3_9 numeric
@attribute Hough_Lines_DiagonalNeg_3_9 numeric
@attribute Black_Pixel_4_9 numeric
@attribute Airs_Triangle_1_Y_4_9 numeric
@attribute Airs_Triangle_2_X_4_9 numeric
@attribute Airs_Length_Contours_4_9 numeric
@attribute Mass_Center_Y_4_9 numeric
@attribute Hough_Lines_Vertical_4_9 numeric
@attribute Hough_Lines_Nb_4_9 numeric
@attribute Airs_Center_X_5_9 numeric
@attribute Airs_Triangle_1_Y_5_9 numeric
@attribute Airs_Triangle_3_X_5_9 numeric
@attribute Mass_Center_Y_5_9 numeric
@attribute Hough_Lines_Horizontal_5_9 numeric
@attribute Hough_Lines_DiagonalPos_5_9 numeric
@attribute Hough_Lines_DiagonalNeg_5_9 numeric
@attribute Airs_Triangle_1_X_6_9 numeric
@attribute Airs_Triangle_3_Y_6_9 numeric
@attribute Hough_Lines_Horizontal_6_9 numeric
@attribute Black_Pixel_7_9 numeric
@attribute Airs_Triangle_1_Y_7_9 numeric
@attribute Airs_Triangle_2_X_7_9 numeric
@attribute Airs_Length_Contours_7_9 numeric
@attribute Harris_Corners_Y_7_9 numeric
@attribute Mass_Center_Y_7_9 numeric
@attribute Hough_Lines_Vertical_7_9 numeric
@attribute Hough_Lines_DiagonalPos_7_9 numeric
@attribute Hough_Lines_DiagonalNeg_7_9 numeric
@attribute Hough_Circles_Radius_7_9 numeric
@attribute Airs_Center_X_8_9 numeric
@attribute Airs_Triangle_2_Y_8_9 numeric
@attribute Hough_Lines_DiagonalPos_8_9 numeric
@attribute Hough_Lines_DiagonalNeg_8_9 numeric
@attribute Airs_Center_X_0_16 numeric
@attribute Airs_Triangle_1_X_0_16 numeric
@attribute Harris_Corners_X_0_16 numeric
@attribute Mass_Center_X_0_16 numeric
@attribute Mass_Center_Y_0_16 numeric
@attribute Mass_Center_X_1_16 numeric
@attribute Hough_Lines_DiagonalPos_1_16 numeric
@attribute Black_Pixel_2_16 numeric
@attribute Airs_Triangle_1_Y_2_16 numeric
@attribute Harris_Corners_X_2_16 numeric
@attribute Hough_Lines_Horizontal_2_16 numeric
@attribute Airs_Triangle_1_Y_3_16 numeric
@attribute Harris_Corners_X_3_16 numeric
@attribute Hough_Lines_DiagonalNeg_3_16 numeric
@attribute Airs_Center_X_4_16 numeric
@attribute Airs_Triangle_1_X_4_16 numeric
@attribute Mass_Center_X_4_16 numeric
@attribute Hough_Lines_Vertical_4_16 numeric
@attribute Hough_Lines_DiagonalPos_4_16 numeric
@attribute Airs_Center_Y_5_16 numeric
@attribute Airs_Triangle_1_Y_5_16 numeric
@attribute Mass_Center_X_5_16 numeric
@attribute Mass_Center_Y_5_16 numeric
@attribute Mass_Center_X_6_16 numeric
@attribute Mass_Center_Y_6_16 numeric
@attribute Hough_Lines_DiagonalNeg_6_16 numeric
@attribute Airs_Center_Y_7_16 numeric
@attribute Harris_Corners_X_7_16 numeric
@attribute Mass_Center_X_7_16 numeric
@attribute Mass_Center_Y_7_16 numeric
@attribute Black_Pixel_8_16 numeric
@attribute Airs_Triangle_1_Y_8_16 numeric
@attribute Mass_Center_Y_8_16 numeric
@attribute Hough_Lines_Horizontal_8_16 numeric
@attribute Airs_Center_X_9_16 numeric
@attribute Airs_Center_X_10_16 numeric
@attribute Mass_Center_Y_10_16 numeric
@attribute Hough_Lines_DiagonalPos_10_16 numeric
@attribute Mass_Center_X_11_16 numeric
@attribute Mass_Center_X_12_16 numeric
@attribute Mass_Center_Y_12_16 numeric
@attribute Hough_Lines_Horizontal_12_16 numeric
@attribute Airs_Center_X_13_16 numeric
@attribute Airs_Center_X_14_16 numeric
@attribute Airs_Center_Y_14_16 numeric
@attribute Airs_Center_X_15_16 numeric
@attribute Mass_Center_Y_15_16 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
49.7487,43.4448,86.1146,33.4283,0.343535,0.376776,5.88235,70.5882,23.5294,0,40.7035,54.0509,29.8032,55.0505,11.4219,262.346,71.7172,7.14286,28.5714,35.7143,28.5714,39.8148,49.4949,53.109,34.9093,34.3434,0,100,0,0,13,49.4949,18.7912,269.191,0.390214,0.311273,0,54.5455,45.4545,0,23.6111,42.9293,24.399,27.5,84.3434,0.353086,0.298611,0,100,0,67.4242,0.576839,0,75,0,49.2424,-2.58918,-1.0988,0.582265,0,25,17.9924,49.2424,0.296044,0.563889,0,0,49.2424,-0.423442,117.5,43.1818,0.451775,0.579416,0,71.4286,0,15.0884,381.944,-66.5748,288,0.588996,0,4,39.3939,306.786,165.696,0.861607,100,0,0,22.2499,151.731,0,13.7626,17.3611,133.15,27,87.1212,0.193122,0,0,0,0,28.0303,17.3611,0,0,80.6122,63.2653,82.6531,0.845053,0.673401,0.440875,0,20.1814,414.952,31.6327,100,605.71,69.3878,0,50,48.9796,0.484348,50,0,77.1605,30.8642,0.591837,0.138889,0.081633,0.138889,0,0,61.2245,0,0,13.4921,195.755,0.716975,100,48.9796,50,0.461763,100,0.569484,0.19983,0.148148,100,9.18367,48.9796,169.753,32.6531,0.342374,flood
49.4764,-10.6147,5.02402,46.2681,0.483005,0.320873,4.54545,54.5455,40.9091,0,47.46,56.6591,32.9209,56.8421,-9.47368,232.005,65.2632,5.88235,35.2941,47.0588,11.7647,30.4878,49.4737,182.431,160.665,50.5263,0,86.9565,8.69565,4.34783,23,49.4737,1.05263,5.94884,0.30201,0.262871,16.6667,41.6667,41.6667,0,62.1951,37.8947,10.09,31,16.8421,0.357694,0.113066,0,50,50,64.2857,0.757444,0,0,0,56.8713,17.4603,342.936,0.612809,33.3333,0,15.7554,49.2063,0.370092,0.530377,14.2857,0,53.1746,342.936,174,81.746,0.616876,0.484653,40,60,0,19.9882,406.188,89.6531,47.5,0.470278,12.5,8,40.4762,31.7748,154.109,0.642418,0,71.4286,14.2857,74.6032,13.7174,0,8.75955,0,0,0,62.4339,0,0,0,0,0,0,0,0,0,86.1702,95.7447,93.617,0.414894,0.39375,0.441489,0,17.1277,-63.8462,34.0426,100,417.857,36.1702,0,43.617,41.8659,0.415472,0,100,0,0,0,0,0,0,0,0,0,0,0,18.0851,450,0.525,50,48.9362,64.8936,0.448103,75,0.397862,0.605155,0.473077,25,57.4468,52.1277,362.5,48.9362,0.1865,flood
49.4681,15.628,86.1519,25.6878,0.310472,0.485056,25.9259,51.8519,22.2222,0,54.4021,48.3525,31.2261,52.3129,23.7134,-108.568,65.4255,22.2222,44.4444,22.2222,11.1111,28.8889,48.9362,212.346,127.648,22.8723,0,61.1111,22.2222,16.6667,18,49.4681,24.4881,218.814,0.320894,0.347632,57.1429,28.5714,0,14.2857,31.1111,38.8298,4.93827,68,32.9787,0.380425,0.126994,0,100,0,62.0968,0.347273,20,40,0,49.1936,94.9376,96.0274,0.447425,0,0,13.0108,53.2258,0.560207,0.601103,33.3333,50,51.6129,11.1111,91,8.06452,0.388718,0.400017,11.1111,44.4444,0,23.8172,11.1111,200.312,812.5,0.449726,9.09091,11,46.7318,-4.0404,2.60146,0.306431,20,40,0,1.6129,11.1111,0,0.215054,0,0,0,41.9355,0,0,0,0,0,0,0,0,0,72.3404,81.2766,81.459,0.700525,0.539567,0.196647,0,20.2128,262.585,65.9574,66.6667,63.0709,35.1064,0,53.1915,51.4894,0.521277,100,0,0,0,0,0,0,0,0,0,18.0851,0,0,9.28433,128.638,0.746212,100,42.5532,48.9362,0.597273,100,0.48686,0.470826,0.356481,100,47.8723,35.1064,175.62,69.1489,0.281105,flood
49.7475,1.60231,0.255076,18.5859,0.276329,0.257931,11.7647,52.9412,35.2941,0,49.5511,49.789,27.6371,49.4949,1.0101,-63.9823,45.4545,0,78.9474,15.7895,5.26316,33.3333,49.4949,122.283,-5.20075,23.4848,0,42.8571,57.1429,0,7,49.4949,39.4591,-65.5341,0.58065,0.50243,21.4286,35.7143,42.8571,0,36.7521,39.899,282.709,55.5,35.3535,0.371417,0.28694,0,50,30,49.2424,0.443821,0,10,10,49.2424,-27.7104,278.435,0.676282,100,0,7.22611,26.5152,0.303077,0.385628,66.6667,0,48.4848,7.98678,119.5,79.798,0.397289,0.41076,14.2857,28.5714,14.2857,6.29371,189.697,146.924,5.5,0.788462,0,1,47.7273,369.044,70.5621,0.526712,50,50,0,-52.8802,169.248,25,13.0536,14.7929,89.5317,44.5,97.7273,0.314423,0,25,0,57.6923,21.9697,4.86971,33.3333,0,54.0816,78.615,81.6327,0.575933,0.448907,0.640816,0,21.3749,-67.2735,71.4286,80,-415.512,9.18367,0,16.3265,2.04082,0.153061,0,0,180.055,27.7008,0.573717,0.46965,0.37585,0.087719,0,27.7008,1.02041,0,0,8.27068,470.914,0.837557,100,19.3878,48.9796,0.272306,0,0.044643,0.289116,0.049708,100,72.449,43.8776,249.307,19.3878,0.144528,flood
51.9126,-0.152764,74.575,41.3161,0.488729,0.503063,21.6216,29.7297,48.6486,0,52.9192,52.4542,23.2703,49.4506,126.672,221.057,83.8828,13.3333,60,26.6667,0,30.6818,49.4506,243.757,52.5728,36.2637,12.5,37.5,50,0,16,53.8462,-3.17313,156.221,0.535385,0.397457,33.3333,22.2222,44.4444,0,39.0909,49.4506,5.16529,218,29.6703,0.36636,0.333587,0,20,80,54.0984,0.556922,0,75,0,49.1803,96.7213,69.8834,0.437518,33.3333,0,11.645,49.1803,0.427292,0.4581,100,0,49.1803,11.8906,350,98.3607,0.535123,0.490494,0,66.6667,0,21.7072,11.8906,-15.0497,56.5,0.442913,33.3333,9,49.1803,285.375,239.183,0.501895,50,20,0,69.5811,-117.207,66.6667,12.2668,11.8906,-104.139,111,93.4426,0.394627,33.3333,33.3333,0,0,34.4262,11.8906,75,0,66.6667,97.4074,52.2222,0.669136,0.636364,0.271852,0,19.596,413.223,96.2963,20,475.207,1.11111,0,28.8889,11.5789,0.352487,0,0,30.9917,20.6612,0.705185,0.143845,0.702774,0.423644,0,123.967,30,0.15679,0.203788,14.7475,0,0.612903,100,61.1111,23.3333,0.283833,0,0.633908,0.531742,0.539674,83.3333,20,70,247.934,40.4348,0.297664,flood
50.3793,202.072,9.6974,41.2873,0.342012,0.421142,10,45,45,0,50.287,51.5244,27.0579,49.4898,-11.6618,217.558,4.08163,17.6471,52.9412,29.4118,0,43.4146,49.4898,285.363,28.1848,34.1837,15.3846,38.4615,46.1538,0,13,55.102,100.956,196.603,0.581063,0.389173,8.33333,58.3333,33.3333,0,58.5366,49.4898,-126.302,373.5,58.1633,0.392919,0.428308,0,18.1818,81.8182,56.9231,0.577887,0,60,0,49.2308,174.546,201.151,0.570087,66.6667,0,7.69231,49.2308,0.544345,0.631872,33.3333,0,49.2308,385.993,22.5,6.15385,0.349861,0.420705,0,0,0,15.7835,13.7174,-36.794,70.5,0.391742,14.2857,7,31.5385,549.081,42.2717,0.430298,87.5,12.5,0,68.7363,-118.558,66.6667,14.0171,13.7174,13.4122,62.5,97.6923,0.316787,16.6667,33.3333,0,37.037,53.8462,13.7174,60,0,68.3673,95.9184,55.102,0.681554,0.6025,0.364755,0,13.8776,-150,45.9184,25,25,16.3265,0,44.898,42.2569,0.320484,0,0,150,399.153,0.616996,0.374471,0.540225,0.320913,0,225,1.02041,0.279958,0.29245,12.6531,112.5,0.689327,100,74.4898,24.4898,0.46975,100,0.695578,0.314609,0.274036,80,37.7551,68.3673,262.5,39.0471,0.31697,flood
50.3185,-80.6781,62.8829,42.0961,0.58144,0.514012,20,33.3333,46.6667,0,54.1776,51.634,27.5327,49.359,68.9299,-58.4312,70.5128,16.6667,50,33.3333,0,22.2222,49.359,46.2963,-50.4054,34.6154,16.6667,16.6667,66.6667,0,6,49.359,-82.7653,142.698,0.518583,0.417222,20,50,30,0,38.8889,49.359,238.087,143,64.1026,0.358402,0.291473,0,50,28.5714,66.3462,0.552083,0,100,0,49.0385,182.692,197.173,0.612015,60,0,10.6571,49.0385,0.486661,0.574302,50,0,49.0385,-24.6165,95,65.3846,0.485735,0.542273,0,50,0,24.6795,-27.3569,3.69823,207,0.376308,0,5,35.5769,381.944,-75.6455,0.502619,83.3333,16.6667,0,5.76923,117.394,0,18.6699,477.632,18.7491,140,24.0385,0.378426,25,25,0,41.6667,49.0385,17.3611,42.8571,0,82.0513,95.1923,92.3077,0.882479,0.791667,0.282207,66.6667,10.114,-256.924,48.7179,0,-144.824,44.8718,0,32.0513,38.4615,0.297009,0,0,231.481,-82.1849,0.630851,0.623898,0.411172,0.280754,0,200.617,28.2051,0.570905,0.368241,14.1026,59.7994,0.716578,50,71.7949,42.3077,0.472222,66.6667,0.339952,0.482051,0.40037,75,32.0513,48.7179,200.617,41.0256,0.398267,flood
51.0128,102.453,53.4697,44.6953,0.459806,0.513208,9.375,56.25,31.25,3.125,60.159,44.4444,25.0149,49.4565,-4.49085,195.752,94.5652,25,33.3333,41.6667,0,34.1837,49.4565,279.05,44.5738,38.0435,8.33333,33.3333,41.6667,16.6667,12,53.5973,-3.64764,109.872,0.52402,0.386241,6.66667,53.3333,40,0,31.9728,48.3879,-111.501,443,64.1304,0.537566,0.378435,18.1818,36.3636,45.4545,68.8525,0.666825,0,80,0,49.1803,119.672,284.665,0.610524,37.5,0,5.2161,50,0.583196,0.732518,100,0,49.1803,215.415,160,47.541,0.424408,0.511048,0,75,0,13.8599,316.698,86.0609,82.5,0.529807,28.5714,7,37.7049,9.18274,123.324,0.296073,50,33.3333,16.6667,59.7879,-44.8334,100,11.7238,-8.91528,48.348,30.5,33.6066,0.197584,20,0,0,51.5152,49.1803,27.5482,55.5556,11.1111,90.2174,84.7826,88.0435,0.913043,0.875,0.547493,16.6667,5.25362,17.3611,7.6087,0,-58.0357,34.7826,0,27.1739,13.0435,0.195652,0,0,78.125,-21.2191,0.714251,0.193519,0,0,0,50.8433,30.4348,0.592373,0.437935,3.53261,381.944,0.829365,0,87.7391,47.8261,0.41939,100,0.770817,0.526018,0.476124,0,44.5652,57.6087,243.056,50.3286,0.463402,flood
50.2404,169.649,1.32741,35.3994,0.543109,0.42624,4.34783,39.1304,56.5217,0,54.6507,54.9002,30.7468,50.9615,101.502,212.346,75.4808,8.33333,41.6667,33.3333,16.6667,36.6667,49.5192,227.881,108.286,69.9519,0,82.3529,17.6471,0,17,49.5192,59.3286,-185.026,0.44973,0.341137,17.6471,58.8235,23.5294,0,30.6667,34.1346,-78.9185,127,66.8269,0.333933,0.417286,0,50,50,62.3188,0.546673,0,100,0,8.69565,24.7388,61.4987,0.298765,33.3333,0,7.72947,49.2754,0.601752,0.622208,50,0,49.2754,472.358,710.5,8.69565,0.463841,0.586949,14.2857,42.8571,0,18.0193,11.1111,-42.7581,308,0.459747,0,6,48.5507,11.1111,4.2008,0.337822,40,60,0,22.8261,65.2778,0,13.6232,5.82011,31.506,227,27.5362,0.458598,20,40,0,0,7.97101,11.1111,0,0,75.9615,101.743,70.1923,0.788215,0.659091,0.325309,0,7.43007,118.424,88.4615,50,20.6612,33.6538,0,24.0385,16.6667,0.214798,0,100,234.525,-44.4528,0.682418,0.516883,0.291218,0.321678,0,0,13.4615,0,0,0,0,0,0,51.9231,34.6154,0.477904,100,0.347104,0,0,66.6667,49.0385,49.0385,113.636,43.2692,0.170977,flood
48.2248,155.171,-0.238168,47.2588,0.51673,0.468163,14.2857,28.5714,57.1429,0,55.9411,56.5682,26.9013,53.5714,-33.3333,221.741,88.0952,25,16.6667,58.3333,0,51.1628,48.4641,4.73229,1.41723,8.33333,14.2857,64.2857,21.4286,0,14,49.4048,6.15593,-188.787,0.623118,0.340889,11.1111,33.3333,50,5.55556,27.907,40.4762,5.40833,108,11.9048,0.214013,0.195804,0,42.8571,57.1429,74.1071,0.698214,0,66.6667,0,33.5504,-13.0952,96.7262,0.442584,25,0,9.1199,56.25,0.582039,0.673913,100,0,50.8929,209.918,108.5,83.9286,0.609162,0.563775,0,50,0,25.3189,-59.661,3.18878,100,0.541932,16.6667,12,49.1071,4.27328,-29.5569,0.348494,66.6667,33.3333,0,-1.11607,239.158,80,13.0102,-36.506,35.0765,78.5,33.9286,0.449095,14.2857,28.5714,0,28.5714,16.9643,178.571,100,0,92.8571,92.8571,97.619,0,0,0.212422,0,13.1519,-148.835,23.8095,100,294.785,45.2381,0,41.6667,-31.4815,0.432888,0,40,215.42,-52.1204,0.684094,0.378538,0.501804,0.305556,0,0,24.2857,0,0,7.82313,-136.054,0.366843,0,44.0476,58.3333,0.493697,66.6667,0.82866,0.440536,0.696537,100,48.8095,51.1905,215.42,48.8095,0.347511,flood
49.2188,1.52416,2.67729,24.8041,0.335056,0.429288,10.7143,39.2857,50,0,57.512,55.9829,36.7284,52.6042,114.12,237.5,55.9896,25,37.5,37.5,0,47.5,48.4375,160.894,-29.0653,91.6667,7.69231,30.7692,61.5385,0,13,49.4792,67.2537,-103.971,0.516182,0.44463,14.2857,57.1429,28.5714,0,21.6667,18.2292,164.375,69,32.1615,0.169532,0.28125,20,0,80,48.4375,0.428899,40,40,0,77.3438,96.875,205.761,0.777778,100,0,17.8241,47.6562,0.494857,0.375926,54.5455,0,60.9375,-3.18539,28.5,59.375,0.594049,0.611327,20,0,0,13.5417,264.277,-12.9734,145.5,0.544414,0,6,17.9688,288.066,-19.5312,0.250138,0,100,0,69.5312,-192.044,33.3333,10.1273,-247.441,183.528,36.5,63.2812,0.374691,0,75,0,81.4815,0,0,0,0,57.2917,5.43981,23.9583,0.386048,0.532576,0.092729,0,12.6042,-301.22,64.3229,25,0,25,0,50.2546,-41.6667,0.431689,0,100,250,25,0.495684,0.351394,0.072917,0.1,0,0,0,0,0,9.47917,450,0.775,100,46.875,57.2917,0.225926,0,0.527392,0.527348,0.494945,50,17.7083,65.625,300,32.2917,0.47035,flood
49.7462,-2.75265,6.3736,41.2023,0.365169,0.496069,21.2766,25.5319,53.1915,0,50.846,53.6036,25.3904,58.1633,91.8613,185.212,90.8163,5.26316,52.6316,42.1053,0,29.5455,49.6869,29.7978,0.38513,90.3061,0,66.6667,33.3333,0,15,49.4898,-14.4017,153.715,0.705681,0.443664,10,40,50,0,28.5714,39.2857,3.30578,123.5,13.2653,0.247656,0.293036,0,25,75,60,0.653055,0,80,0,29.1304,24.6352,280.544,0.480401,57.1429,0,10.8524,49.2308,0.444186,0.626336,75,0,61.5385,-48.2744,154,57.9487,0.606721,0.511712,0,60,0,20,319.854,7.062,429.5,0.469293,9.09091,11,42.1765,3.58069,1.62432,0.334272,33.3333,66.6667,0,50.1079,-33.009,0,11.8919,349.708,2.36686,977,4.61538,0.502498,0,100,0,62.1622,10.7692,7.3046,0,0,82.6531,95.9184,88.5714,0.89966,0.847104,0.598801,28.5714,10.4308,386.637,11.3703,50,260.631,36.7347,0,22.449,2.04082,0.195502,0,100,233.196,477.061,0.569388,0.555864,0.251875,0.310232,0,0,0,0,0,0.302343,123.457,0,0,52.0408,60.2041,0.326563,100,0.620266,0.580184,0.527778,50,41.8367,68.3673,205.761,48.9796,0.248124,flood
49.7641,-3.75809,0.222499,23.7101,0.508125,0.443764,3.7037,55.5556,40.7407,0,47.515,48.0836,27.0035,40.0943,-10.7073,150.908,55.4717,21.4286,28.5714,35.7143,14.2857,42.8571,49.5283,47.9126,44.7104,33.0189,0,60,40,0,15,49.5283,-18.3792,184.261,0.180189,0.273188,37.5,31.25,31.25,0,36.3946,48.4155,207.489,126,52.2013,0.461977,0.327376,11.7647,64.7059,23.5294,45.7143,0.38188,25,37.5,0,96.4286,95.7143,292.969,0.927083,0,0,8.92857,49.2857,0.563781,0.711111,28.5714,0,49.2857,9.76562,770,87.1429,0.507383,0.304858,0,0,66.6667,16.4732,339.402,2.04082,87.5,0.504415,0,7,49.2857,369.431,152.149,0.517857,80,20,0,-34.2857,419.922,25,13.7946,141.602,193.878,62,17.1429,0.521544,40,0,0,43.75,47.8571,224.609,20,0,59.434,78.3274,43.3962,0.533705,0.539474,0.086164,0,5.34591,410.746,10.3774,100,135.995,23.5849,0,30.1887,-7.95734,0.248015,0,100,173.611,-41.5157,0.503807,0.562865,0.544609,0.245536,0,95.4861,5.66038,0.11195,0.123611,3.45912,208.333,0.805556,0,81.1321,15.0943,0.256627,100,0.194599,0.536299,0.582026,60,37.7359,72.6415,277.778,49.0566,0.290043,flood
49.2611,230.911,9.08093,39.0586,0.475661,0.502471,16,48,24,12,49.4884,51.6765,30.2761,50.9901,111.592,4.35846,7.52475,7.14286,21.4286,35.7143,35.7143,51.2821,49.505,307.656,59.6477,55.9406,0,31.25,31.25,37.5,16,49.505,-5.32178,236.686,0.437487,0.460757,23.5294,17.6471,29.4118,29.4118,56.4103,40.099,242.165,54,7.92079,0.459389,0.286099,0,38.4615,30.7692,41.0448,0.662971,0,20,40,57.4627,6.26866,355.03,0.614481,0,50,6.5442,82.0895,0.848863,0.587433,100,0,52.1416,14.7929,375,11.3433,0.559438,0.375296,0,12.5,12.5,11.5959,14.7929,-43.5986,401,0.374425,0,4,38.2704,399.408,87.3246,0.421983,55.5556,11.1111,11.1111,-10.6305,361.973,0,15.442,-44.3787,2.22767,65,72.6368,0.370414,20,20,20,80.7692,28.3582,232.228,60,0,57,0,78,0.576519,0.745506,0.882857,0,17.0526,-157.754,16,33.3333,27.7008,56,0,15,2,0.135,100,0,69.2521,27.7008,0.581684,0.427557,0.636642,0.302358,100,166.205,20,0.126961,0.218782,12.5263,-127.913,0.625146,50,82,52,0.264076,0,0.467421,0.680833,0.427632,33.3333,40,59,263.158,49,0.686843,flood
49.4737,105.958,49.6161,54.8587,0.486354,0.565104,33.3333,18.5185,44.4444,3.7037,45.6304,53.0539,25.0703,53.1579,7.7193,212.346,87.8947,26.6667,20,26.6667,26.6667,37.3333,48.9474,212.346,-78.0055,92.6316,16.6667,50,33.3333,0,18,49.4737,5.59557,4.93827,0.383529,0.314819,9.52381,47.619,33.3333,9.52381,40,44.2105,4.93827,62.5,55.2632,0.453348,0.264009,21.4286,28.5714,28.5714,61.9048,0.628211,0,40,40,68.9734,25.8297,311.111,0.518636,25,0,7.83069,77.7778,0.783544,0.472871,75,0,52.381,11.1111,275.5,58.7302,0.548131,0.418812,11.1111,44.4444,11.1111,22.1693,-38.8889,153.691,403.5,0.345373,11.1111,18,46.8254,11.1111,155.282,0.471809,25,37.5,0,52.3129,-277.003,0,10,315.366,-13.5626,50.5,2.6455,0.306708,0,66.6667,0,116.667,35.7143,0.591716,60,0,72.3404,86.3112,63.1206,0.66844,0.734849,0.082574,0,15.1838,20.6612,61.9385,66.6667,20.6612,11.7021,0,19.1489,-17.6123,0.188865,0,50,123.967,513.35,0.454577,0.489446,0.776387,0.613636,100,216.942,1.06383,0.302469,0.423751,14.7002,413.223,0.630119,75,75.5319,52.9394,0.604394,100,0.573119,0.389173,0.604127,75,53.1915,53.1915,247.934,49.1588,0.424791,flood
